"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Urban population growth (annual %)","SP.URB.GROW","","5.21840423004431","5.10221285729335","4.95831801309532","4.79328070891985","4.61018222828877","4.42098060335886","4.24197839401719","4.09481345331526","3.98599082130417","3.87387460239082","3.7667898099402","3.68740499001191","3.58457815176172","3.4604630490734","3.06999504114216","2.93759946105783","2.8114875586901","2.70385296166497","2.34967910795028","1.96751365724908","1.86326788870235","1.75153236818862","1.70841492563244","1.75232642639584","1.82961928771903","1.98102581109148","2.04825891932706","1.81894370324956","0.879816043446449","-0.350386031705487","-1.3374070813527","-2.20297105616696","-2.74996673968769","-2.80289249114342","-2.45566789065184","-1.95769699793705","-1.53707658861394","-1.20678881634716","-1.06344712684359","-1.06434839902573","-1.0534969319196","-0.780921550601282","-0.68425709503209","-0.726797389832033","-0.80669090145204","-0.928088367011127","-1.02886422902269","-1.01156220968596","-0.830882318836667","-0.531464074093613","-0.184790940036233","0.109435278315406","0.341686636163461","0.427445208423428","0.407909536692919","0.356485598747594","0.32718608975143","0.308684923310248","0.31340406777608","0.334547576037799","0.351227140707774",
"American Samoa","ASM","Urban population growth (annual %)","SP.URB.GROW","","2.99390361992693","3.70306784740371","4.2524523621354","4.2853827254482","4.15872149062731","3.92135809350307","3.66456781119081","3.50182144021287","3.30842514328721","3.03125393403919","2.81088517570348","2.61605890095291","2.42462622171217","2.22178614546854","2.04477592185787","1.88650450254964","1.75847391218013","1.89360489732266","2.34424378332786","3.11812492750804","4.11730269795294","4.63636169041003","4.94605289502444","5.00384650180949","4.91514164494941","4.78104041942418","4.6813255058523","4.46911204750985","4.18563911258689","3.97572515333432","3.92407815866397","3.56793536851286","3.26711280900865","3.07290614279002","2.94820399175141","2.84876183438855","2.70309592593619","2.50991951626382","2.2914588817878","1.85039025017886","1.06234187741385","0.878978587925827","0.593779488423169","0.205377929414822","-0.32347093184414","-0.869021413707082","-1.37631502473771","-1.62902375235083","-1.54528020490543","-1.16567475252731","-0.692454228889409","-0.248324961117988","0.00410956089400281","0.0636766071614865","-0.0308061984507115","-0.16651766159197","-0.251328878536048","-0.299534396671423","-0.27553648607309","-0.201435032653205","-0.151863476902606",
"Antigua and Barbuda","ATG","Urban population growth (annual %)","SP.URB.GROW","","0.0326028739992341","-0.0605566572599032","-0.0839082652251099","0.0279772453564072","0.190968641376141","0.399387518300964","0.52697390013541","0.395712107032723","-0.0551217285431389","-0.266850859985564","0.500908655174966","-0.110076606078855","-0.524524990199788","-0.62008528164964","-0.460605183099885","-0.275514428641937","-0.0748468014545495","0.0327523689908797","0.0935191314768546","0.0887622398330559","0.116672513526701","0.214322404174947","0.232439321796654","0.236532819042294","0.235974661264149","0.180076234740488","0.16133124797268","0.303518283135595","0.631667775230014","1.07559638243692","1.42971623014042","0.634331312786398","0.950585866751023","1.05438411457097","1.07340183551147","1.06624458775258","1.05499564830423","0.977492222751876","0.852689466249961","0.645017745440502","0.359727322470917","-0.646801010435373","-0.775101798496972","-0.781156587808297","-0.715858630018737","-0.594148767628455","-0.555192034469243","-0.545471394250492","-0.595737323885924","-0.716137659388466","-0.682062726279751","0.595433882121755","0.522961753724232","0.4473125738065","0.389763851388073","0.388250589030932","0.416437095254215","0.431600551504804","0.484384831844578","0.53639654235646","0.595872338344038",
"Australia","AUS","Urban population growth (annual %)","SP.URB.GROW","","2.49380799303402","2.79028252437871","2.26139340712595","2.30233483788823","2.2925258042347","2.61008622269965","1.46246518634033","1.96154644599929","2.28884250561358","2.16442488235729","3.57177653156145","2.02807807993636","1.71602303917154","2.71807764469217","1.41534110486911","1.18529202348741","1.30661886690409","1.34133802353508","1.25760545736237","1.39326229376982","1.75969603616119","1.63252684649859","1.21668643123604","1.09718916309405","1.33346824486188","1.60392851144369","1.48591410952305","1.60229012217722","1.65747051532311","1.44486746340481","1.239458624037","1.07512520970029","0.828135993194965","0.906907711008238","1.05501750476427","1.15939206800333","0.964066497523518","0.884967261973617","0.984991170590809","1.03213873124927","1.18796106712273","1.36552341294138","1.37756081460967","1.30152936202965","1.46058120993102","1.61463706779604","0.76861501629068","2.14657127926835","2.20221763850756","1.69528537779197","1.52795741614347","1.86533013697943","1.83817579922612","1.60845510176755","1.55480059894141","1.67739012761928","1.80566369778429","1.66174925937128","1.65178048674511","1.41869082652799","0.319039154598807",
"Austria","AUT","Urban population growth (annual %)","SP.URB.GROW","","0.693616918619887","0.688471400592561","0.719407567673838","0.742017957376947","0.725129201738544","0.778261603323399","0.822710089949633","0.594482374228103","0.420510193984","0.425870620044707","0.512120901956982","0.596495457290511","0.569350304239537","0.185526977301486","-0.250023852952947","-0.161373852668961","0.0537056723751644","-0.0656801457250336","-0.155150462665252","0.0153962405115902","0.21372220737912","-0.333003715206017","-0.567951937555925","-0.417404010203336","-0.36429404481182","-0.354093543946034","-0.356097125241776","-0.281167820809233","0.0259896516151055","0.332494357748522","0.567072341992738","0.665705624472983","0.386303389032001","-0.0570296951622662","-0.290743621754919","-0.31406622796653","-0.336146843405769","-0.345078397907957","-0.262302086402193","-0.220175991539749","-0.0816252765125744","0.0253698675997875","0.0166746410827647","0.146033119948255","0.204609524563365","0.0158696802034512","-0.16052793407859","-0.173990969023818","-0.227452142237554","-0.253173145767403","-0.158921841854284","0.511947895650249","0.919560199445851","1.11238523257782","1.44900148037757","1.41006179973647","1.02047862584527","0.835905515118155","0.81791060733558","0.812573160966703","0.860620869293209",
"Azerbaijan","AZE","Urban population growth (annual %)","SP.URB.GROW","","2.83574093823756","2.86658594368749","2.80895027903716","2.64673666705643","2.41936325129962","2.18053492730411","1.96662032787567","1.77686898916953","1.62812224257069","2.19900760979584","2.90077429117571","2.78617882710121","2.68786060838767","2.36991192324939","2.0736821525235","2.03621130658332","2.00262089014023","1.98168946808915","1.90369070986733","1.82266771686315","1.81711846349133","1.81980548197919","1.82955111319578","1.92276258017022","2.01920295308171","2.04008081602883","2.04823775734661","2.04502835546476","1.58473762227185","0.10434322444695","0.755758911452132","0.93175877346184","0.93442306925128","0.76179404113421","0.565535951091357","0.416211302502955","0.369412687908159","0.346417134807344","0.696083253664727","1.21344378120309","1.16515638336764","1.13311843032047","1.14502413490342","1.26130075641327","1.40475551381099","1.47962600704689","1.51533013846802","2.47801108138936","2.45286958706445","1.59505668203145","1.73459458477812","1.78634791175657","1.7785151839915","1.75849805273914","1.72630914534638","1.6774015137061","1.56477337981076","1.47340015238086","1.47506479033467","1.33544321101787","1.18456576037441",
"Burundi","BDI","Urban population growth (annual %)","SP.URB.GROW","","3.7423525833337","3.73356743997794","3.73925130027117","3.8726584252517","4.92008986466428","6.73827854041717","6.90692516971396","6.84462001240382","6.59098588222859","6.16411263605671","5.75271072301193","5.4333754822329","5.25021934391401","5.40410544677357","5.7714085675912","6.12268522508786","6.45033709448499","6.6891530917875","6.77841430223522","6.36515533178004","6.30319262505036","6.34591916231472","6.35112262553174","6.41384521231968","6.43598032164583","6.50597204720878","6.51132666927713","6.44555604360079","6.29630361010512","6.09226194614164","5.18156206211694","4.92519099211329","4.72303387642344","4.48630498690463","4.25219503370825","3.96214390612801","3.75967623118818","3.77571634355155","3.90694221463298","4.34691002994873","4.8471266087262","5.27835097201512","5.58231632018774","5.73011134873544","5.76667330506385","5.7947356649704","5.82485093790575","5.84357916260557","5.80509460392204","5.78753144839316","5.74066583954413","5.68374638251579","5.67375507164453","5.66510709141841","5.68911110706662","5.71129589240641","5.71579007248552","5.70023172321884","5.65959386642583","5.60262426061548","5.54176912197006",
"Belgium","BEL","Urban population growth (annual %)","SP.URB.GROW","","0.433816323856793","0.533017016698586","0.915794256204351","1.11115342068688","1.06824652823574","0.833160443167007","0.710896228336503","0.54420093148408","0.430541275525721","0.243645667860495","0.323874200357378","0.529821731166036","0.449520609851027","0.447194464460881","0.418186874504532","0.305611529457647","0.34099689681079","0.302981544320622","0.290728636147504","0.304359706727125","0.158681432731581","0.0795434344559162","0.0965557068644852","0.100814218077342","0.128864885946401","0.132542983988361","0.181015498938072","0.41048685883425","0.454674686469994","0.386473447431904","0.458708968466601","0.489648012030033","0.473469732274633","0.38889489030352","0.289038165403975","0.271829214060208","0.317332906060917","0.287787745843932","0.300301131948299","0.308431312307231","0.402615693084428","0.504840005818933","0.475187017156648","0.48827848090044","0.604479238401223","0.711907500572579","0.786651495882078","0.841239515661802","0.853791422542778","0.962809676840454","1.34911743933303","0.667241432726619","0.517369105105909","0.488911943991581","0.623385919307908","0.550223217018871","0.428116624357897","0.496003003468172","0.581271660540823","0.51858786667061","0.416056226082429",
"Benin","BEN","Urban population growth (annual %)","SP.URB.GROW","","7.47475247673241","7.53371928637107","7.58960868178338","7.64228613148666","7.6847193666854","7.73779152158566","7.7710847935625","7.79556947150991","7.78677938358696","7.77850827816297","7.7513589074807","7.74296795892994","7.709787390409","7.70935808583683","7.70200471862231","7.70579269661957","7.67147662227449","7.65402664247954","6.95360909188012","5.14458297969733","5.15699145747218","5.18323461138539","5.20031062036878","5.21302394343331","5.21769846069738","5.21676796672267","5.21220652056301","5.2543912949267","5.33448263693805","5.44850353011462","5.56284268466601","5.11124007698332","4.35949068889272","4.28294562848325","4.14327958144395","3.993559073274","3.87169550635947","3.7950741314616","3.7863689653664","3.81690622970985","3.84733493126396","4.03698960171625","4.31235248309179","4.26955920101675","4.20328791895153","4.13783262466737","4.08647810504357","4.04561532922907","4.01678990134408","4.00357395832882","3.99174716542765","3.9763106228309","3.95558781118464","3.9490426334874","3.93626401625595","3.92319665865435","3.90909959079952","3.89133217779481","3.86891758359368","3.84323703290972","3.81217159423485",
"Burkina Faso","BFA","Urban population growth (annual %)","SP.URB.GROW","","3.36468678941805","3.33676362069978","3.37451106845539","3.42576082454408","3.48082903963588","3.56231812040712","3.65133120226796","3.68351012333912","3.72622471637578","3.73292456007306","3.72266793440108","3.77293972346025","3.77876405367637","3.81080098185525","3.86718020605343","6.8562363007462","8.96460325293065","9.02036575773048","9.06077601685732","9.1399905509734","9.18766124678787","9.24387905059841","9.27281088202141","9.25861688469227","9.19725605909142","6.54842685401617","4.45903480253928","4.47116411712816","4.47744975787587","4.50010301584647","4.50595799521056","4.52398909838869","4.52828155799903","4.54042180586835","4.55327517811296","4.57237752483338","5.7761924499755","6.72495956565841","6.71870921502206","6.71566027195352","6.68513031200821","6.6755581881783","6.65904831183366","6.66271729463674","6.64803858213997","6.64517438882603","5.91053054384143","5.3374792354023","5.31583751748708","5.29391384364816","5.26885238594919","5.23835811245159","5.20384881757472","5.16916034016435","5.12804898189984","5.08545169342011","5.0323011594052","4.98405143829905","4.94115048925884","4.89304473435466","4.84825291743241",
