"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Caribbean small states","CSS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","56.099289510574","","","","","","","","","","55.1002318626264","","","","","","","","","","53.9738594270034","","","","","","","","","","64.5777890665036","57.1794172801416","","","64.1012095112683","65.0922978676017","64.7957085200272","65.20273550381","64.2081378812753","62.5877903936293","","63.3260028837877","62.7079097739367","","65.0911624885691","","","","","63.5364237018965","61.2815238048659","62.0249356050627","62.5748498450963","62.3886323652087","61.8793777680032","62.2563547842315","61.6554419132526","","","","","",
"Cuba","CUB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","48.6300010681152","","","","","","","","","","","52.2599983215332","","","","","56.3699989318848","","56.9300003051758","","","","","","","","","","","","","","","","52.2999992370605","","52.8600006103516","53.7700004577637","54.3300018310547","55.5999984741211","55","55.5800018310547","74.1800003051758","72.9000015258789","","","","","","","","",
"Curacao","CUW","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8800010681152","","59.939998626709","54.8400001525879","55.7099990844727","","","55.7999992370605","","56.3699989318848","",
"Cayman Islands","CYM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","57.5099983215332","","","","","","","","","","34.6800003051758","","","","","","","","","48.6800003051758","","","","","","","","","","80.8600006103516","","81.5400009155273","","","","","","","","85.6100006103516","","","","","","83.9899978637695","83.1600036621094","82","84.0899963378906","84.1699981689453","81.7699966430664","80.8000030517578","83.6900024414063","83.0500030517578","82.6399993896484","82.7799987792969","","","","","","",
"Cyprus","CYP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","64.6600036621094","","","","","","","","","","","","","","","","44.0099983215332","33.3899993896484","32.7200012207031","","","","","","37.0299987792969","46.0400009155273","","46.7200012207031","63.939998626709","64.8000030517578","65.0100021362305","65.1800003051758","59.2799987792969","","","62.5299987792969","","","","","60.2799987792969","61.689998626709","61.8600006103516","63.1699981689453","63.0400009155273","63.189998626709","63.5400009155273","64.3899993896484","64.2099990844727","63.7299995422363","64.2699966430664","63.7400016784668","63.4300003051758","63.2999992370605","63.75","62.2900009155273","61.25","61.6300010681152","62.4000015258789","62.9599990844727","62.7000007629395","63.7900009155273",
"Czech Republic","CZE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.620002746582","","61.4199981689453","61.6199989318848","61.5099983215332","61.2400016784668","60.6800003051758","60.5900001525879","60.5999984741211","60.060001373291","59.6300010681152","59.4599990844727","59.2299995422363","58.9700012207031","59.3800010681152","59.2700004577637","58.7700004577637","58.5","58.6800003051758","58.439998626709","58.2599983215332","58.6399993896484","59.2799987792969","59.310001373291","59.4199981689453","59.9199981689453","60.2200012207031","60.560001373291","60.3800010681152","59.7900009155273","59.7700004577637",
"Germany","DEU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","54.3300018310547","54.9099998474121","55.0099983215332","55.4099998474121","55.3300018310547","55.8199996948242","56.1199989318848","58.0299987792969","59.4199981689453","58.7200012207031","58.310001373291","58.1599998474121","57.7099990844727","57.6100006103516","57.6699981689453","57.6800003051758","57.8600006103516","57.4599990844727","57.4799995422363","57.2700004577637","57.3199996948242","56.8699989318848","58.4199981689453","58.9599990844727","59.1500015258789","59.2400016784668","59.3899993896484","59.3699989318848","60.0900001525879","60.0699996948242","60.3499984741211","60.4099998474121","60.1699981689453","61","61.2099990844727","61.2799987792969","61.9199981689453","60.6500015258789","60.5499992370605",
"Djibouti","DJI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","","","","","","","","","","","","","","","","","","","","","32.2700004577637","","","","",
"Dominica","DMA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","39.0699996948242","","","","","","","","","","30.4400005340576","","","","","","","","","","","57.1500015258789","","","","","","","","57.7999992370605","","37.1500015258789","","","","","","67","","65.2300033569336","","57.689998626709","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","60.3800010681152","","","","","61.7700004577637","","","","","60.9500007629395","","","","63.4199981689453","","64.1600036621094","64.9000015258789","65.5299987792969","65.0699996948242","","65.6399993896484","","65.5","66.4899978637695","66.7200012207031","67.5199966430664","66.7399978637695","67.879997253418","67.6699981689453","68.120002746582","67.8300018310547","68.1100006103516","67.370002746582","64.379997253418","64.6100006103516","65.1999969482422","65.4400024414063","65.1800003051758","65.8000030517578","65.5400009155273","65.1500015258789","65.6399993896484","65.4800033569336","65.9300003051758","65.6500015258789","65.9300003051758","65.7099990844727","65.0800018310547","64.3899993896484","63.5","63.0499992370605","62.310001373291","61.4199981689453","61.2599983215332","61.3199996948242","61.6500015258789","61.7200012207031","61.8199996948242","62.3699989318848","62.0200004577637","62.5400009155273",
"Dominican Republic","DOM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","51.0999984741211","","","","","","","","","","54.0299987792969","","","","","","","","","52.6599998474121","","53.689998626709","","","","","","","","","","54.0999984741211","57.2999992370605","52.9000015258789","52.5","","62.3499984741211","62.2400016784668","64.3399963378906","","58.5099983215332","57.2799987792969","57.5699996948242","56.6300010681152","56.8499984741211","56.6199989318848","57.2999992370605","57.2099990844727","57.5900001525879","55.4700012207031","56.7099990844727","58.1599998474121","59.4300003051758","59.2700004577637","59.5299987792969","62.0099983215332","62.4500007629395","62.3699989318848","63.7700004577637","64.8899993896484","60.3499984741211","",
"Algeria","DZA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","40.6800003051758","","","","","","","","","41.2000007629395","","36.7099990844727","","","20.0300006866455","","","17.9899997711182","36.4300003051758","38.0800018310547","","42.1399993896484","","","","","","","","","44.9199981689453","27.5200004577637","","","27.0200004577637","27.7900009155273","","","","","","","41.7000007629395","41.4300003051758","41.7099990844727","40.1500015258789","42","43.2000007629395","41.1500015258789","41.7099990844727","41.8699989318848","36.9099998474121","","","","",
"East Asia & Pacific (excluding high income)","EAP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","77.2257502440404","","","","","","","","76.2696368166656","","","","","","","","","","74.7934964425387","74.436402527059","73.7761004509453","73.0809436479641","72.4966659619739","72.3237322290543","72.0041580197314","71.8718458183174","71.4390131129335","71.3302849129757","70.1736715551137","70.3366026046512","70.1339336108475","70.0712091393244","70.0417202104201","69.9023771186925","70.0835412347245","","","","","",
"Early-demographic dividend","EAR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","62.7114520159241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5221099731232","","","58.5952473470874","","","","","","58.0977055481821","58.7117608959781","","","","58.3011685735054","","","","","55.7423813230896","","55.1006529521545","","","","","","53.0912780806755","53.4553328160982","53.6334604708349","",
"East Asia & Pacific","EAS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","74.8246433612517","","","","","","","","74.3300381216876","","","","","","","","","","73.0877822669949","72.7911382113301","72.1307413470657","71.5542303532522","71.0644929391996","70.8738698413631","70.5975694085854","70.5699126092649","70.1221208708053","70.0396292048303","69.0169109942363","69.1458023359884","68.9639404363209","68.939928069716","68.9571489048888","68.881341701161","69.0569330700857","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4113242538919","","","","","","63.4540596856169","","57.832339341377","59.6061486621079","61.3081034841481","61.3986031848373","60.6498705317304","59.9354305983029","59.1196439352652","59.1221957093282","58.7372807619268","58.3729039052506","60.9296088339876","61.420457760635","61.6950478644128","62.2447116009984","62.742522841787","62.8549883500972","63.059273861176","63.075237979502","63.8759423304005","63.4135221710282","61.3244519860143","61.6887280149145","60.6574859814962","58.0387094659801","",
"Europe & Central Asia","ECS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8816088636526","","","60.3650000059901","59.4427423305144","58.9842781168996","59.4707086222081","57.9249105971919","56.9842661950444","57.6578564782036","58.5069820980786","58.5444092654789","58.1726772985667","57.991265756365","57.7505327193581","57.7516760717886","57.7893698919184","57.8045425005206","58.9289843901587","59.2864196879435","59.3804201721194","59.5969665048508","59.8041641038607","59.9959882606541","60.0663125516359","60.0542864390532","60.3925098611041","60.3367771498254","59.55030259067","59.751903376247","59.4081239580472","57.5005027646604","",
"Ecuador","ECU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","55.0499992370605","","","","","","","","","","","","51.4599990844727","","","","","","57.6399993896484","57.4599990844727","48.5900001525879","","","","","33.6599998474121","55.5400009155273","55.5200004577637","54.4900016784668","","","","","","63.4799995422363","64.25","66.379997253418","","63.4500007629395","69.3399963378906","66.629997253418","65.3300018310547","67.4700012207031","66.9800033569336","67.9499969482422","66.7699966430664","66.5500030517578","64.0100021362305","62.6800003051758","61.7799987792969","62.4500007629395","62.2599983215332","62.6199989318848","65.6600036621094","67.6699981689453","68.1500015258789","66.6600036621094","66.1800003051758","60.0900001525879","65.7799987792969",
"Egypt, Arab Rep.","EGY","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","46.5200004577637","","","","","","43","","","","","","","40.5099983215332","","40.7400016784668","43.8699989318848","42.9099998474121","43.4000015258789","40.939998626709","40.7700004577637","27.7700004577637","27.3500003814697","47.4799995422363","47.2400016784668","","44.4000015258789","","","51.25","50.3800010681152","46.7200012207031","47.189998626709","47.8899993896484","48.8800010681152","47.9199981689453","46.5999984741211","","46","47.5200004577637","29.6000003814697","44.9300003051758","43.189998626709","","","49.5200004577637","46.9700012207031","47.9300003051758","47.5499992370605","47.9000015258789","49.3699989318848","48.7900009155273","48.4900016784668","48.439998626709","48.1199989318848","46.9799995422363","46.6300010681152","44.9500007629395","43.2999992370605","42.2000007629395","41.5400009155273","",
"Euro area","EMU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","51.5490829909918","","52.8545631462439","53.4417966914004","53.2201663134282","53.3978425910838","53.4996824523243","53.5971771581298","53.9754438718263","54.3087018980637","55.0173121948828","54.4163250653126","54.2685428701414","54.2815683476594","54.0306669844044","54.1372035824939","54.2785816712834","54.6166759969126","54.9469582519485","55.0923957797955","54.9881678980057","55.3620470213176","55.7737849621115","55.7976248533673","56.2482678041257","56.5315330295504","56.7750958119368","57.0406174713277","56.9756258309751","56.8770379299332","56.8873631255348","57.1185653899033","57.0333600646041","56.9188152927483","56.8223605066463","57.0583863095381","57.1389016071025","57.2082782191637","57.3528561726034","56.3497930671433","56.9639994157582",
"Eritrea","ERI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","51.5999984741211","","","","","","","","","","47.810001373291","","","","","","","50.5499992370605","49.9599990844727","49.4199981689453","48.7700004577637","48.25","48.1599998474121","48.0800018310547","47.7700004577637","47.5099983215332","47.0200004577637","47.9500007629395","48.3199996948242","48.2400016784668","48.5699996948242","48.2099990844727","49.810001373291","49.8499984741211","50.2299995422363","50.0499992370605","50.3499984741211","50.810001373291","51.0999984741211","51.6100006103516","52.7700004577637","52.0900001525879","53.7700004577637","54.939998626709","55.8499984741211","57.0900001525879","57.939998626709","58.5800018310547","59.3699989318848","59.5","59.6100006103516","59.6800003051758","59.7400016784668","59.3600006103516","58.9300003051758","58.8300018310547","58.5099983215332","58.1100006103516","57.9199981689453","57.9199981689453","56.7099990844727","57.7700004577637",
"Estonia","EST","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3399963378906","73.5899963378906","72.1999969482422","69.7300033569336","67.5199966430664","67.1900024414063","65.4499969482422","64.7300033569336","65.0199966430664","60.0699996948242","58.6199989318848","58.9300003051758","58.2400016784668","57.2200012207031","58.9700012207031","59.0699996948242","58.7400016784668","60.6399993896484","60.5499992370605","61.1100006103516","60.7200012207031","60.5","61.2999992370605","61.310001373291","61.3300018310547","61.1199989318848","62.1199989318848","62.9900016784668","63.5800018310547","63.8499984741211","63.5800018310547","63.5200004577637","63.689998626709",
"Ethiopia","ETH","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","51.5999984741211","","","","","","57.9000015258789","","","","","","","77.9300003051758","","","","","66.629997253418","","","","","","82.0199966430664","","","","","","","","81.2399978637695","","","","","","","","",
"European Union","EUU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","54.6245126529086","55.169877147992","54.8877039486653","55.3647753915558","55.4518860421113","55.8093983963272","55.8246274479357","55.0865006295035","55.7473257426483","56.7809671913592","56.4187144657182","56.2881658749073","56.5351418100797","56.1720220309434","55.3868498946522","55.4563018189548","55.8788952914838","55.8007078270793","55.6893833863008","55.6015891661663","55.71964814768","55.7093679290041","56.0149469757868","56.2506297752049","56.4503045881899","56.6941837109874","56.6748243988271","56.8049449458905","56.7862206673419","57.0477929284123","57.0209975408235","57.0398807421352","56.9785881318158","57.1457943991802","57.3563682409458","57.4286127021442","57.5778913652209","56.7584642632003","57.0774857267315",
"Fragile and conflict affected situations","FCS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","65.3000030517578","","","","","","","","","","60.8600006103516","","","","","","57.5099983215332","47.3199996948242","","61.25","49.0499992370605","62.2799987792969","69.6399993896484","","65.9199981689453","65.7200012207031","65.4199981689453","64.9000015258789","64.5299987792969","64.5599975585938","69.7300033569336","68.2399978637695","66.7600021362305","65.9000015258789","65.0599975585938","61.1100006103516","59.3600006103516","60.1399993896484","60.2700004577637","62.9700012207031","63.2099990844727","63.2900009155273","63.2200012207031","62.8300018310547","62.0999984741211","60.7400016784668","61.0299987792969","61.2400016784668","61.4799995422363","60.4900016784668","59.9599990844727","59.9099998474121","59.75","59.1399993896484","58.939998626709","58.939998626709","58.6100006103516","58.8800010681152","59.439998626709","59.4199981689453","59.0299987792969","60.4099998474121",
"Fiji","FJI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","49.5400009155273","","","","","","","","","","50.7900009155273","","","","","","54.3300018310547","","","","54.6300010681152","","","","","34.0999984741211","35.2200012207031","35.1500015258789","","","59.4500007629395","","","","","","","","58.2000007629395","56.7299995422363","","","39.2999992370605","39.2999992370605","56.9900016784668","63.060001373291","","","58.8899993896484","","57.5800018310547","","","","","",
"France","FRA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","55.0900001525879","","","","","","53.8699989318848","","","","","","","53.5099983215332","","","","54.7299995422363","54.8899993896484","54.7700004577637","54.7799987792969","57.4599990844727","57.310001373291","57.1500015258789","57.3400001525879","56.8400001525879","56.310001373291","56.1699981689453","55.8499984741211","55.4099998474121","55.560001373291","55.5499992370605","55.4799995422363","55.439998626709","55.7700004577637","55.4500007629395","55.4599990844727","55.75","55.7000007629395","55.5","55.7099990844727","56.4099998474121","56.25","56.2400016784668","56.1500015258789","56.2799987792969","56.3699989318848","56.5800018310547","56.5099983215332","56.2599983215332","56.4700012207031","56.439998626709","56.1100006103516","56.0099983215332","55.810001373291","55.6399993896484","55.6199989318848","55.2700004577637","54.5299987792969","55.8499984741211",
"Faroe Islands","FRO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","60.25","","","","","","40.1800003051758","","","","57.3600006103516","","","","","","","57.8800010681152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8899993896484","","","","","","","",
"Gabon","GAB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","56.3300018310547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6199989318848","","","","","","","","","","","","60.6199989318848","","","","","48.7400016784668","","","","","","","","","","","",
"United Kingdom","GBR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","60.9700012207031","","","","","61.8499984741211","","","","","61.0400009155273","","","","","","","47.0999984741211","47.1300010681152","47.0499992370605","59.6300010681152","","58.939998626709","59.7900009155273","61.0499992370605","61.060001373291","61.4599990844727","61.9500007629395","62.8899993896484","63.0200004577637","62.6599998474121","62.3899993896484","61.8899993896484","61.7400016784668","61.5699996948242","61.689998626709","61.8600006103516","61.7599983215332","61.6699981689453","61.9099998474121","61.5499992370605","61.7900009155273","61.8699989318848","61.8800010681152","62.2700004577637","62.689998626709","62.5200004577637","62.7599983215332","62.560001373291","62.3499984741211","62.3300018310547","62.4799995422363","62.6100006103516","62.6699981689453","62.7400016784668","62.9300003051758","62.9099998474121","63.0800018310547","63.2099990844727","","",
"Georgia","GEO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4000015258789","66","64.0999984741211","66.2099990844727","64.9499969482422","66.0199966430664","64.7699966430664","64.0500030517578","62.2000007629395","63.2999992370605","63.4900016784668","64.5899963378906","65.4899978637695","66.2200012207031","67.5500030517578","67.1500015258789","67.6999969482422","68.7799987792969","68.4199981689453","65.8300018310547","63.9300003051758","62.9300003051758","63.4000015258789","",
"Ghana","GHA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","73","","","","","","","","","","73.3300018310547","","","","","","","","","","","","","","45.3800010681152","","","","","63.7999992370605","","77.5400009155273","76.5","","","","","","79.9400024414063","79.9000015258789","74.6100006103516","","","","","","68.6500015258789","","","","70.8899993896484","","","76.129997253418","","69.25","","71.3399963378906","","","","",
"Gibraltar","GIB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","41.3499984741211","","","","","","","","","61.7400016784668","","","","","","","","","","","63.9599990844727","","78.5699996948242","","42.2400016784668","","45.0200004577637","","47.2299995422363","46.0699996948242","49.2799987792969","50.9900016784668","50.9199981689453","47.4700012207031","","","","","","","68.370002746582","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","61.2299995422363","","","","","","","","","","","","","45.8199996948242","","","","","","64.4199981689453","","","","","","","","","","","","","","","","","52.8800010681152","","",
"Gambia, The","GMB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.0100021362305","","","","","","","","","","57.4599990844727","","","","","","","","","","","","","","","","","","","58.9599990844727","","","","","","60.9000015258789","","","",
"Guinea-Bissau","GNB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","42.0400009155273","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0200004577637","","","",
"Equatorial Guinea","GNQ","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","64.1800003051758","","","","","","","","","","","71.6999969482422","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","57.0400009155273","","","","","","","","","","48.439998626709","","","","","","","","","","48.5299987792969","48.4300003051758","51.9000015258789","51.6699981689453","51.5099983215332","50.9900016784668","50.4199981689453","50.9900016784668","50.5499992370605","49.9199981689453","48.25","48.6100006103516","48.689998626709","49.0800018310547","49.2000007629395","49.6599998474121","48.8499984741211","52.060001373291","52.3499984741211","52.2799987792969","51.5400009155273","51.7900009155273","52.2400016784668","52.9799995422363","52.9000015258789","53.0800018310547","52.9300003051758","52.9700012207031","53.4500007629395","53.5","52.6599998474121","52.3300018310547","52.0299987792969","51.8300018310547","51.9900016784668","52.1500015258789","52.0800018310547","51.8899993896484","51.9599990844727","51","50.810001373291",
"Grenada","GRD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","30.7999992370605","","","","","","","","","","30.9200000762939","","","","","","","","","","","","","","","","","","63.4900016784668","","","","","","","","","","64.8000030517578","","","","","","","","","","","","","","","67.3000030517578","70.4000015258789","71.1999969482422","","","","","","",
"Greenland","GRL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","35.6100006103516","","","","","","","","","","70.4499969482422","","","","","","63.5200004577637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5899963378906","73.8499984741211","74.0899963378906","74.0100021362305","73.7200012207031","74.0599975585938","","","","","","",
"Guatemala","GTM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","52.7799987792969","","","","","","","","","50.8199996948242","","","","","49.4000015258789","50.6500015258789","52.2599983215332","48.4000015258789","","","","49.8699989318848","","57.7400016784668","","57.6699981689453","","","","","49.8499984741211","","","","","48.3699989318848","65.4000015258789","","67.1999969482422","67.7799987792969","63.1100006103516","","66.1500015258789","","","","60.4599990844727","61.4000015258789","65.120002746582","60.2200012207031","60.7299995422363","60.5999984741211","60.689998626709","60.939998626709","60.5","59.1699981689453","","",
"Guam","GUM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","64.120002746582","","","","","","","","","","63.3499984741211","","","","","","","","","","66.620002746582","","","54.9900016784668","","","60.2700004577637","","62.310001373291","","72.6900024414063","","","","","","","","","","67.8000030517578","65.5999984741211","62.4000015258789","","61.7000007629395","61.0999984741211","62.7000007629395","57.7999992370605","","61.7000007629395","61.4000015258789","62.5999984741211","","","","","","","","","","",
"Guyana","GUY","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","31.1800003051758","","","","","","","","","","","","","","","","","","","","57.3199996948242","","","","","","","60.3800010681152","","","","","","59.5299987792969","","","","","","","","","56.1500015258789","","","","","","","","","","","","","","","","54.1199989318848","50.0800018310547","","",
"High income","HIC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","58.1480165378988","58.2263618915656","59.5479719319901","60.0038228181204","59.4883638519606","59.7761863488764","59.7371505153354","60.1235640120359","60.5025947276259","60.461112946713","60.9534924656156","60.7993772616838","60.9211706644343","61.1396767553623","61.0354362573196","61.1410626191471","61.1033586247943","61.0175862230865","60.8657754402598","60.6904000136428","60.7140868021826","60.6008924673225","60.5667305513767","60.3896378056752","60.5068512911394","60.4572138992495","60.7050555106305","60.6960942464246","60.7659646130253","60.9110592593415","60.8961496022915","60.6536635001255","60.3543195920303","60.3130417931761","60.3963218856161","60.2557216743618","60.2069037677343","60.6482931244799","60.7196332806207","60.9342336389731","61.157699479548","60.2216159337875","60.1775093651002",
"Hong Kong SAR, China","HKG","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","64.0999984741211","","","","","63.560001373291","","","","","64.0199966430664","","","","65.2600021362305","64.2099990844727","","","62.4500007629395","63.7999992370605","65.9700012207031","64.7900009155273","65.1699981689453","66.1999969482422","64.8499984741211","65.0899963378906","64.7600021362305","64.4899978637695","63.5499992370605","62.9900016784668","63.439998626709","62.2799987792969","62.4500007629395","62.4900016784668","61.9700012207031","61.7799987792969","61.7700004577637","62","61.2999992370605","60.6800003051758","61.4300003051758","61.8300018310547","61.3499984741211","61.2700004577637","60.9900016784668","61.2599983215332","61.2200012207031","60.8800010681152","60.7700004577637","59.5900001525879","60.0699996948242","60.5","61.2200012207031","61.060001373291","61.1399993896484","61.0499992370605","61.060001373291","61.1599998474121","60.560001373291","59.560001373291","",
"Honduras","HND","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","30.1399993896484","","","","","","","","","","","","","51.0299987792969","","","","","","","","","","","","","54.7999992370605","","","","57.939998626709","60.810001373291","","","59.4500007629395","","","63.7999992370605","65.879997253418","64.379997253418","62.5","60.0999984741211","","59.5900001525879","61.6699981689453","59.8600006103516","58.9599990844727","59.5800018310547","60.810001373291","61.9099998474121","59.7299995422363","58.4000015258789","62.6599998474121","64.1500015258789","64.0899963378906","63.3199996948242","64.3600006103516","66.75","64.5899963378906","60.2900009155273","",
"Heavily indebted poor countries (HIPC)","HPC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7400016784668","","","","","","","38.9000015258789","","50.7400016784668","49.6800003051758","51.1699981689453","50.2900009155273","51.1500015258789","49.6199989318848","49.189998626709","52.9300003051758","53.1199989318848","53.1199989318848","52.5800018310547","51.8400001525879","51.3699989318848","50.8400001525879","52.3600006103516","52.7299995422363","51.3199996948242","51.6100006103516","51.189998626709","51.0999984741211","51.0299987792969","51.7799987792969",
