"country.code" "country.name" "year" "pov" "mpi" "income" "reg" "edu.total" "edu.pri" "edu.sec" "edu.ter" "hlth" "mil" "fdi" "lbr.part" "unemp" "pop.gwth.total" "pop.gwth.rural" "pop.gwth.urban" "gdp.dflt" "gdr.eql" "gcf" "trade"
"1" "AGO" "Angola" 2000 21.4 NA "L" "Sub-Saharan Africa" 2.60753011703491 NA NA NA 1.90859938 6.39260315427404 878620000 NA NA 3.27721534718274 0.921039702886541 5.68176436901756 418.018991534099 NA 30.4932189762628 152.547109454858
"2" "AGO" "Angola" 2008 14.6 NA "LM" "Sub-Saharan Africa" 2.69000005722046 NA NA NA 3.32290483 3.5731203644916 1678971010 NA NA 3.71055489102729 1.90989493407563 5.01966522581942 19.3657735558326 3 30.804053314644 121.364708453698
"3" "AGO" "Angola" 2018 31.1 NA "LM" "Sub-Saharan Africa" 2.04470133781433 NA NA NA 2.54010224 1.87177586619642 -6456076413.12033 NA NA 3.2761445879162 1.33773771293477 4.31180314839867 28.1670288537532 NA 17.8694205677582 66.3780133263399
"4" "ALB" "Albania" 1996 0.5 NA "LM" "Europe & Central Asia" 3.08350992202759 NA NA NA NA 1.37902962734156 90100000 38.810001373291 12.3000001907349 -0.62151139901728 -1.54573700405918 0.812476342196282 38.1720581994814 NA 18.063790715967 44.895444716607
"5" "ALB" "Albania" 2002 1.1 NA "LM" "Europe & Central Asia" 3.11779999732971 NA NA NA 6.90934134 1.32003449433204 1.35e+08 59.6100006103516 15.8000001907349 -0.299876697084691 -2.16908875661279 2.18120890441126 3.6474762708812 NA 35.2640615632586 68.5250682234387
"6" "ALB" "Albania" 2005 0.6 NA "LM" "Europe & Central Asia" 3.28154993057251 NA NA NA 6.33554173 1.35000497056322 262479012.637464 34.5 14.1000003814697 -0.511790116421897 -2.51895262176947 1.82642935665107 3.30681814689954 4 36.8696756752052 70.8723467754672
"7" "ALB" "Albania" 2008 0.2 NA "LM" "Europe & Central Asia" NA NA NA NA 5.1390624 1.98486885667765 1247181714.30558 53.189998626709 13.0600004196167 -0.767342959142321 -2.92157841933936 1.43512421072918 4.11708542559394 NA 35.7784238754261 77.4517514962857
"8" "ALB" "Albania" 2012 0.6 NA "UM" "Europe & Central Asia" 2.9300000667572 NA NA NA 5.05526543 1.48708257655216 917994575.801857 56.9900016784668 13.3800001144409 -0.165151040121679 -2.50885449397691 1.84837893643447 1.04271460643407 NA 28.3285499594466 76.5102006210933
"9" "ALB" "Albania" 2014 1 NA "UM" "Europe & Central Asia" 3.04999995231628 NA NA NA 5.50347328 1.34651599128914 1149927985.77736 53.4199981689453 18.0499992370605 -0.207046999760594 -2.55658540421134 1.64611599636276 1.54991706986272 NA 25.6746926299268 75.4078455964825
"10" "ALB" "Albania" 2015 0.1 NA "UM" "Europe & Central Asia" 3.43796992301941 56.76693 21.58166 21.15599 4.89631176 1.16230386432234 989578334.828615 55.5 17.1900005340576 -0.291205786840436 -2.63858844271517 1.48476433256912 0.563991350160876 NA 25.8190485021686 71.801006339647
"11" "ALB" "Albania" 2016 0.1 NA "UM" "Europe & Central Asia" 3.96209001541138 NA 25.36938 19.09854 4.91601658 1.10358100880452 1044389554.85795 57.310001373291 15.4200000762939 -0.159880412127734 -2.50593818481915 1.54401448032371 -0.632653419095547 NA 25.2238259425092 74.809862823171
"12" "ALB" "Albania" 2017 0.4 51.8 "UM" "Europe & Central Asia" 3.61173009872437 57.60767 21.5625 18.85009 5.01263571 1.10869638590383 1022757857.07377 58.060001373291 13.6199998855591 -0.0919722937442495 -2.43282532196503 1.54128496391169 1.45106269924993 NA 25.0525458760709 78.1942739956599
"13" "ALB" "Albania" 2018 0 49 "UM" "Europe & Central Asia" NA NA NA NA 5.23207188 1.16126612950916 1204383363.60476 59.2999992370605 12.3000001907349 -0.246732042281782 -2.57812110197857 1.31716210445698 1.47305810274607 NA 23.9101849968016 76.8081181330347
"14" "ALB" "Albania" 2019 0 46.2 "UM" "Europe & Central Asia" 3.91665005683899 NA NA NA NA 1.29108711382404 1201022154.46643 60.310001373291 11.4700002670288 -0.426007367032238 -2.74606661163753 1.07141354924368 1.25658995186268 NA 23.0125955147467 76.2791946200238
"15" "ARE" "United Arab Emirates" 2013 0 NA "H" "Middle East & North Africa" NA NA NA NA 3.59299517 6.03468625064444 9764914527.3 NA NA 0.614086082306359 -1.48633363972232 0.987427191162955 -0.866917896800274 NA 19.2579783420002 165.275965016114
"16" "ARE" "United Arab Emirates" 2018 0 NA "H" "Middle East & North Africa" NA NA NA NA 4.14545679 NA 10385286000 81.0100021362305 2.24000000953674 1.50393782063358 -0.508618351412188 1.82112321834119 8.20653728779584 NA 23.5115029862206 159.728773540957
"17" "ARG" "Argentina" 1980 0.3 NA NA "Latin America & Caribbean" 2.60715007781982 40.55377 26.62529 21.78625 NA 3.09895833333333 6.78e+08 51.2000007629395 2.29999995231628 1.53698027406277 -0.607793143694916 1.98558165056016 95.7904246128352 NA 25.257786289888 11.5456724606843
"18" "ARG" "Argentina" 1986 1.1 NA NA "Latin America & Caribbean" 1.261549949646 5.04961 43.64731 33.23076 NA 2.31367874921125 5.74e+08 NA 4.40000009536743 1.584792373551 -1.17311084115313 2.06225943979013 77.2922366864133 NA 17.4617642050861 14.4860327921395
"19" "ARG" "Argentina" 1987 1.2 NA "UM" "Latin America & Caribbean" 1.28229999542236 4.7429 42.37857 48.66027 NA 2.2843868799904 -1.9e+07 53.3600006103516 5.30000019073486 1.56894144187589 -1.2035929107713 2.03365611981907 127.539918059086 NA 19.5548660012086 15.448969882952
"20" "ARG" "Argentina" 1991 1 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.50692655529635 2.439e+09 56.689998626709 5.44000005722046 1.40145510449441 -1.27699629489244 1.79614986112158 140.502378661012 NA 14.6369773950796 13.7530541588891
"21" "ARG" "Argentina" 1992 1.7 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.42122223348777 4430977523.08014 50.2999992370605 6.3600001335144 1.35215795127188 -0.351016162575862 1.59690978565893 16.0719935356945 NA 16.7024057741857 14.730980586353
"22" "ARG" "Argentina" 1993 2 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.42280290057293 2793085410.09827 51.7999992370605 10.1000003814697 1.30605343285023 -0.393992119617825 1.54565281756343 -3.56109557576575 NA 19.6881104233422 16.223151447784
"23" "ARG" "Argentina" 1994 1.9 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.45703853325047 3634931878.26435 51.2999992370605 11.7600002288818 1.26533343238916 -0.447491628971264 1.5020850161068 2.84933971509302 NA 19.9656232520199 18.1343458669981
"24" "ARG" "Argentina" 1995 3.9 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.47307310721151 5609423403.56467 58.189998626709 18.7999992370605 1.22923360808769 -0.479627672603983 1.46088741767878 3.16512339016516 NA 18.5004105114971 19.7714230903755
"25" "ARG" "Argentina" 1996 4.2 NA "UM" "Latin America & Caribbean" 3.73198008537292 38.74074 33.63842 20.89081 NA 1.24122726437626 6948536686.64725 59.5 17.1100006103516 1.19362308026821 -0.527776046999377 1.42248081328047 -0.0523754965904146 NA 19.6238724452255 21.5064684057215
"26" "ARG" "Argentina" 1997 3.8 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 1.14013911131295 9160272052.4446 59.5 14.8199996948242 1.15950491868107 -0.557033251640356 1.38331987261867 -0.46391313116429 NA 20.8260515469902 23.3361788437439
"27" "ARG" "Argentina" 1998 4 NA "UM" "Latin America & Caribbean" 4.03986978530884 35.07048 33.21242 21.15821 NA 1.13631802186333 7290657132.08156 59.9000015258789 12.6499996185303 1.1322150155202 -0.587629484366331 1.35215249014356 -1.70527962400085 NA 20.9707691548621 23.3500279730689
"28" "ARG" "Argentina" 1999 4.2 NA "UM" "Latin America & Caribbean" 4.52167987823486 36.34503 36.90678 17.14144 NA 1.22035954754993 23987696389.6428 60.4000015258789 14.0500001907349 1.11338052309698 -0.618476456319263 1.33058942885232 -1.83655839220664 NA 17.8629278753399 21.3827449624898
"29" "ARG" "Argentina" 2000 5 NA "UM" "Latin America & Caribbean" 4.58030986785889 35.69129 35.70325 18.13501 8.2200098 1.14882267666887 10418314339.1428 57.7200012207031 15 1.10060813455916 -0.634114597046414 1.31397801892401 1.03728710073175 NA 17.5334874363903 22.6224447777343
"30" "ARG" "Argentina" 2001 8.2 NA "UM" "Latin America & Caribbean" 4.833740234375 37.91883 36.62538 17.13208 8.37179756 1.18423354187058 2166136829.76399 56.7999992370605 17.3199996948242 1.09203361158056 -0.645200308904681 1.30159136693302 -1.09576771833679 NA 15.6259653308051 21.8522554515453
"31" "ARG" "Argentina" 2002 12.4 NA "UM" "Latin America & Caribbean" 4.01734018325806 35.4339 39.24177 17.49278 7.3933115 1.09188047859748 2148910000 57.9000015258789 19.5900001525879 1.08355691032176 -0.627175705294828 1.28597329232975 30.555204053903 NA 10.8539052402585 41.7527243585642
"32" "ARG" "Argentina" 2003 5.3 NA "UM" "Latin America & Caribbean" 3.53504991531372 38.0148 37.2599 16.18717 6.89451599 1.06089505704838 1652010000 60.25 15.3599996566772 1.07200471174976 -0.620034704772782 1.2684396647978 10.4957030215496 NA 14.1469621012504 40.6447480311085
"33" "ARG" "Argentina" 2004 3.8 NA "UM" "Latin America & Caribbean" 3.48652005195618 36.69546 37.79909 17.20481 7.22868299 0.883295358833529 4124710000 61.939998626709 13.5200004577637 1.05538943935448 -0.646011398456999 1.24920953487121 18.3633542492033 NA 17.5512703642799 40.692646108947
"34" "ARG" "Argentina" 2005 2.6 NA "UM" "Latin America & Caribbean" 3.86000990867615 34.19573 41.68709 16.24196 7.61078882 0.847154783885961 5265250000 61.5099983215332 11.5100002288818 1.03626836534216 -0.664499364401251 1.22638308678468 10.3175111982406 NA 18.8882641376513 40.5512709706238
"35" "ARG" "Argentina" 2006 2.1 NA "UM" "Latin America & Caribbean" 4.12821006774902 35.04241 40.02116 17.75414 7.64032841 0.788233877461469 5537347786.19331 61.7999992370605 10.0799999237061 1.01545457815013 -0.69434119334613 1.20299247011043 13.7410524859152 NA 18.6804872364334 40.4334798719151
"36" "ARG" "Argentina" 2007 1.7 NA "UM" "Latin America & Caribbean" 4.46260023117065 35.47537 39.24554 17.7498 7.83455086 0.792548175031362 6473157762.12915 61 8.47000026702881 0.998884153148277 -0.709501028965398 1.18275022667788 14.9399250245835 NA 20.099113202908 40.945170618571
"37" "ARG" "Argentina" 2008 1.6 NA "UM" "Latin America & Caribbean" 4.84440994262695 35.11319 39.19364 17.66036 8.18266869 0.762756475390461 9725553129.52469 60.4300003051758 7.84000015258789 0.992570475708135 -0.72439764731213 1.17389103087434 23.1711649813124 NA 19.5727758777106 40.4026733790382
"38" "ARG" "Argentina" 2009 1.5 NA "UM" "Latin America & Caribbean" 5.53105020523071 32.80265 40.77314 18.85052 9.45598793 0.886508576686385 4017158924.88408 60.7799987792969 8.64999961853027 0.999542288700286 -0.715167533627052 1.1772245502055 15.3776493708921 NA 16.0531123592112 34.0571269054879
"39" "ARG" "Argentina" 2010 0.7 NA "UM" "Latin America & Caribbean" 5.01971006393433 33.05494 39.64997 19.85806 9.44546986 0.814878105497939 11332718626.4345 60.189998626709 7.71000003814697 0.752217992640236 -0.959654050967754 0.926286488598646 20.915124272047 NA 17.7055338062046 34.9710132635696
"40" "ARG" "Argentina" 2011 0.7 NA "UM" "Latin America & Caribbean" 5.29062986373901 31.96866 40.47189 19.43274 9.41821575 0.764287094036749 10839930944.6815 60.6500015258789 7.17999982833862 1.15305928006386 -0.399747599889796 1.30814131603172 23.7034721839593 NA 18.39845891735 35.2061549999644
"41" "ARG" "Argentina" 2012 0.6 NA "UM" "Latin America & Caribbean" 5.34582996368408 31.79885 40.43839 19.94066 9.82728195 0.784824721019786 15323933916.8241 60.3600006103516 7.21999979019165 1.13690569378967 -0.327704530158683 1.28077370283392 22.3148806733049 NA 16.5019865298875 30.5265423717108
"42" "ARG" "Argentina" 2013 0.6 NA "UM" "Latin America & Caribbean" 5.43661022186279 30.03234 41.52728 20.23468 9.78097343 0.837736430159436 9821661858.15874 59.9599990844727 7.09999990463257 1.11910919999772 -0.332978802729149 1.25948243003778 23.9487984162746 NA 17.3057789012596 29.3339290021037
"43" "ARG" "Argentina" 2014 0.6 NA "H" "Latin America & Caribbean" 5.36144018173218 30.06039 41.47732 20.40408 9.67129135 0.878100919364039 5065335541.96486 59.439998626709 7.26999998092651 1.09946109101836 -0.374035541874903 1.2396386789085 40.2829716315506 NA 17.2628810064651 28.4067936452275
"44" "ARG" "Argentina" 2016 0.7 NA "UM" "Latin America & Caribbean" 5.54548978805542 30.07402 40.93612 20.36758 9.00189686 0.813140077928875 3260164341.77393 NA NA 1.05718157762752 -0.412892628615815 1.19260291906809 41.1193799882279 NA 17.6632278606203 26.0938878488799
"45" "ARG" "Argentina" 2017 0.4 NA "H" "Latin America & Caribbean" 5.45431995391846 29.59458 39.5394 22.08034 10.44225502 0.856137916373543 11516861462.2845 58.810001373291 8.35000038146973 1.03713389686514 -0.43067305139086 1.17019595911431 26.0063792819079 NA 18.2125671747754 25.2896011376779
"46" "ARG" "Argentina" 2018 0.8 NA "UM" "Latin America & Caribbean" 4.87773990631104 NA NA NA 9.66646481 0.745498854953045 11716769818.7543 59.5999984741211 9.22000026702881 1.01580834908002 -0.461530370218559 1.14760215897919 42.0336689575031 NA 16.6138850156371 30.7625359549926
"47" "ARG" "Argentina" 2019 0.8 NA "UM" "Latin America & Caribbean" 4.72417020797729 NA NA NA 9.5100708 0.706186670516138 6649187837.98606 60.2900009155273 9.84000015258789 0.993397493293046 -0.506115918707072 1.12501972603644 50.9214987087306 NA 15.0265881068441 32.2144471852471
"48" "ARG" "Argentina" 2020 1.1 NA "UM" "Latin America & Caribbean" NA NA NA NA NA 0.761486737293151 4722648813.09203 56.0200004577637 11.460000038147 0.970053991438048 -0.539581529777376 1.10041505272326 39.8912174304965 NA 14.0197297332795 30.148141556266
"49" "ARM" "Armenia" 1999 11.9 NA "L" "Europe & Central Asia" 2.23518991470337 NA NA NA NA 3.69737423084246 122034000 NA 11.1999998092651 -0.634784876346639 0.164339789552884 -1.06344712684359 0.0538040809325366 NA 20.7688804703858 70.5604791440404
"50" "ARM" "Armenia" 2001 14 NA "L" "Europe & Central Asia" 2.46943998336792 NA NA NA 4.64562702 3.12724938530975 69868500 NA NA -0.617979926225355 0.174196412455447 -1.0534969319196 4.02796948177824 NA 22.9043552862001 69.8642663925336
"51" "ARM" "Armenia" 2002 10 NA "LM" "Europe & Central Asia" 2.13504004478455 NA NA NA 7.61359835 2.69771474886414 110725325.614409 NA NA -0.549251281615873 -0.131793884629511 -0.780921550601282 2.35739901911141 NA 25.4182967616869 73.9845018432309
"52" "ARM" "Armenia" 2003 7.5 NA "LM" "Europe & Central Asia" 2.1450400352478 NA NA NA 7.17937517 2.72837221377968 122852992.703235 NA NA -0.53001538172706 -0.253576550686609 -0.68425709503209 4.5985157283794 NA 28.3479499830947 80.0513676022426
"53" "ARM" "Armenia" 2004 5.3 NA "LM" "Europe & Central Asia" 2.48673009872437 NA NA NA 6.05508518 2.74199670493715 247140608.495888 NA NA -0.572322312384323 -0.296654300019162 -0.726797389832033 6.27859410767147 NA 29.1225577000264 73.0706339919371
"54" "ARM" "Armenia" 2005 2.6 NA "LM" "Europe & Central Asia" 2.71202993392944 NA NA NA 5.86188269 2.87193136291811 292073220.164722 NA NA -0.650389280091987 -0.372664318917401 -0.80669090145204 3.20875666635281 4.5 35.765438994108 70.1397385835334
"55" "ARM" "Armenia" 2006 2 NA "LM" "Europe & Central Asia" 2.71577000617981 NA NA NA 5.85007095 2.94761315625864 466531991.901724 NA NA -0.773158374746929 -0.499055983104861 -0.928088367011127 4.61801250818827 4.5 42.2254576837845 61.0301379818566
"56" "ARM" "Armenia" 2007 1.5 NA "LM" "Europe & Central Asia" 3.01893997192383 NA NA NA 5.49814558 3.04257470127966 667671562.134495 52.939998626709 9.8100004196167 -0.872060059332368 -0.595835055082961 -1.02886422902269 4.2778755387818 4.5 44.3516229755633 56.9750470853147
"57" "ARM" "Armenia" 2008 0.9 NA "LM" "Europe & Central Asia" 3.17272996902466 NA NA 11.29243 6.6397624 3.39557936270657 943733059.483284 55.8899993896484 22.9699993133545 -0.856135895388362 -0.583514379626287 -1.01156220968596 5.98956236068734 4.5 47.9428358213473 54.5423279613666
"58" "ARM" "Armenia" 2009 1.2 NA "LM" "Europe & Central Asia" 3.84079003334045 NA NA 9.3612 8.44377995 4.15704990783508 760040745.87233 59.2000007629395 18.4400005340576 -0.673638853162549 -0.399013328133848 -0.830882318836667 2.49725307891563 4.5 41.1450508029059 57.2742357441995
"59" "ARM" "Armenia" 2010 1 41.2 "LM" "Europe & Central Asia" 3.24900007247925 NA NA 11.65396 9.23539066 4.26564605593771 529321391.641959 61.2000007629395 19.0100002288818 -0.373954889662394 -0.100050128420272 -0.531464074093613 7.76871548067652 4.5 38.8147549853077 64.642975973633
"60" "ARM" "Armenia" 2011 1.2 33.9 "LM" "Europe & Central Asia" 3.14385008811951 NA NA 11.2919 9.37587833 3.85394644115574 653219756.47225 59.3899993896484 18.4400005340576 -0.0270427628367578 0.246097412387752 -0.184790940036233 4.28154999826118 4 31.9217989798477 69.4355736620453
"61" "ARM" "Armenia" 2012 0.8 31.3 "LM" "Europe & Central Asia" 2.77248001098633 18.67795 50.65113 9.49214 9.134552 3.58376691873744 496636701.129687 54.1100006103516 17.2999992370605 0.26742945492201 0.539820034688145 0.109435278315406 5.34580441814725 4.5 24.6809527475996 75.9616759606704
"62" "ARM" "Armenia" 2013 1.7 30.5 "LM" "Europe & Central Asia" 2.65018010139465 20.11078 48.881 10.31781 10.32344532 3.99724455730484 346092394.393256 59.4199981689453 16.1800003051758 0.461930535014127 0.668454263172836 0.341686636163461 3.36682464224465 4.5 22.1524900726313 77.5550481598824
"63" "ARM" "Armenia" 2014 1.4 31.9 "LM" "Europe & Central Asia" 2.24724006652832 NA 54.46204 13.62262 10.17827034 3.94337826474581 406578406.693112 63.0200004577637 17.5 0.509812126446043 0.650891971699706 0.427445208423428 2.30918242990974 NA 21.2830406859193 75.778866962639
"64" "ARM" "Armenia" 2015 1.1 29.1 "LM" "Europe & Central Asia" 2.80591011047363 19.3593 NA 12.68896 10.11763382 4.23922578573229 184127986.314895 62.2900009155273 18.2600002288818 0.450705991935445 0.523884395348822 0.407909536692919 1.21390990471085 NA 20.7305301265762 71.6820743427575
"65" "ARM" "Armenia" 2016 1.1 27.8 "LM" "Europe & Central Asia" 2.75812005996704 20.66574 51.07427 13.18401 9.95196629 4.09034921699325 333823945.510433 60.7200012207031 17.6200008392334 0.361260408326477 0.369419677709393 0.356485598747594 0.268575076501392 NA 18.0155086734171 76.0779674593548
"66" "ARM" "Armenia" 2017 0.8 25.8 "UM" "Europe & Central Asia" 2.70759010314941 19.37351 46.87318 12.99242 10.36270523 3.84973057654684 252747990.684352 60.8199996948242 17.7000007629395 0.293899005891436 0.236995539643158 0.32718608975143 2.15064189848613 NA 18.4217402148728 87.202376539837
"67" "ARM" "Armenia" 2018 1.3 23.6 "UM" "Europe & Central Asia" 2.25587010383606 NA NA NA 10.00543404 4.11988615256896 266855048.832037 69.0800018310547 13.210000038147 0.235799808401976 0.111025015026522 0.308684923310248 2.78770951425761 NA 22.3997393267701 92.473107021212
"68" "ARM" "Armenia" 2019 1 NA "UM" "Europe & Central Asia" 2.56185007095337 NA NA NA 11.33526421 4.76896835374862 100287214.397978 70.9000015258789 12.1999998092651 0.202624027586126 0.0125021373301941 0.31340406777608 1.06562263923419 NA 17.4085294108567 96.1141541288708
"69" "ARM" "Armenia" 2020 0.4 19.1 "UM" "Europe & Central Asia" 2.70567011833191 NA NA NA NA 4.85804841168719 58582750.1214803 66.4800033569336 12.1800003051758 0.185983344838062 -0.0698849317915149 0.334547576037799 2.02254113406862 NA 18.5324741278 69.4909967689768
"70" "AUS" "Australia" 1981 1 NA NA "East Asia & Pacific" NA NA NA NA NA 2.29660194471064 2346546543 61.1399993896484 5.78000020980835 1.58685256936818 0.557214166061167 1.75969603616119 9.52941275340409 NA 28.6674102749163 31.5930713207795
"71" "AUS" "Australia" 1985 1 NA NA "East Asia & Pacific" 5.39561986923218 NA NA 31.57621 NA 2.52326837870517 2098624894.3 60.810001373291 8.26000022888184 1.36734607483574 1.56867388228082 1.33346824486188 4.63158958897274 NA 28.0123527062961 32.5006159361805
"72" "AUS" "Australia" 1989 0.7 NA "H" "East Asia & Pacific" 4.74096012115479 NA NA 32.64205 NA 2.0518275094775 8023170406.83781 63.1599998474121 6.17999982833862 1.69256678030677 1.89914714084439 1.65747051532311 9.24600913719451 NA 29.6206657702807 32.0767632318787
"73" "AUS" "Australia" 1995 0.7 NA "H" "East Asia & Pacific" 5.13413000106812 30.9417 37.63153 27.58676 NA 2.02131256804327 13268875155.4923 63.5400009155273 8.47000026702881 1.20801981192904 2.07252826103444 1.05501750476427 2.27068929436828 NA 26.0118383318971 37.7296880581382
"74" "AUS" "Australia" 2001 0.7 NA "H" "East Asia & Pacific" NA NA NA NA 7.69622898 1.87009387891872 10717133150.6924 63.2999992370605 6.73999977111816 1.34835834227145 2.20105486846425 1.18796106712273 4.61710000900301 NA 23.4271679041882 44.2823672643105
"75" "AUS" "Australia" 2003 1 NA "H" "East Asia & Pacific" NA NA NA NA 7.90449524 1.84628968871455 8985246029.5004 63.5900001525879 5.92999982833862 1.23399666342628 0.464153972629373 1.37756081460967 3.0073981807391 NA 25.9589288606996 40.2315235947216
"76" "AUS" "Australia" 2004 0.7 NA "H" "East Asia & Pacific" NA NA NA NA 8.10948753 1.82741076940486 42907672820.3756 63.4599990844727 5.3899998664856 1.15935216218033 0.389958100573059 1.30152936202965 3.24491143426422 NA 27.0880651382044 37.0393620532896
"77" "AUS" "Australia" 2008 0.4 NA "H" "East Asia & Pacific" 4.63278007507324 35.42323 38.6164 22.45879 8.25585651 1.79854717158338 45160024270.9395 65.4800033569336 4.23000001907349 2.00402174031569 1.20362325009444 2.14657127926835 4.6145835235411 NA 28.6285070894816 42.8850215132316
"78" "AUS" "Australia" 2010 0.3 NA "H" "East Asia & Pacific" 5.54303979873657 36.80703 36.78888 22.27661 8.4308424 1.85679136240993 35210733743.0829 65.3899993896484 5.21000003814697 1.55548958906995 0.755635553247212 1.69528537779197 1.16538343870303 NA 26.8112104312212 40.5563768269451
"79" "AUS" "Australia" 2014 0.5 NA "H" "East Asia & Pacific" 5.1646900177002 32.62542 32.36199 26.53865 9.03597069 1.77223385667728 63202728079.4529 64.6999969482422 6.07999992370605 1.49156648912847 0.799422656982681 1.60845510176755 1.44182452992179 NA 26.7355539666186 42.4729114392829
"80" "AUS" "Australia" 2016 0.5 NA "H" "East Asia & Pacific" 5.28623008728027 32.99107 31.27629 26.82461 9.24815178 2.08368922475255 42969505135.1666 64.870002746582 5.71000003814697 1.56194049810399 0.867186152709259 1.67739012761928 -0.597558624754228 NA 25.4134534644674 40.8177619704852
"81" "AUS" "Australia" 2018 0.5 NA "H" "East Asia & Pacific" 5.12344980239868 NA NA NA 9.1550045 1.89062224595723 61324623202.6662 65.629997253418 5.30000019073486 1.53610551570388 0.766974495363977 1.66174925937128 1.83015529797454 NA 24.5555214314473 43.3822260663091
"82" "AUT" "Austria" 1987 0 NA "H" "Europe & Central Asia" 5.3761100769043 17.57817 49.50904 19.78005 NA 1.41667790274506 395491398 55 3.78999996185303 0.0632842039083754 0.805722937602648 -0.356097125241776 2.43694818761719 NA 24.0575648371822 62.8537226292472
"83" "AUT" "Austria" 1994 0.2 NA "H" "Europe & Central Asia" NA NA NA NA NA 1.09445307622703 2075823594.1357 59.060001373291 3.53999996185303 0.384869546678302 1.10607929866542 -0.0570296951622662 2.52494261860797 NA 26.082121289325 65.9870933970696
"84" "AUT" "Austria" 1995 1 NA "H" "Europe & Central Asia" 5.42834997177124 21.55519 46.89327 21.50493 NA 1.07323205206951 1825090252.7076 59.4199981689453 4.34000015258789 0.153106260702748 0.869134511038682 -0.290743621754919 1.81391819271643 NA 26.763232286056 68.25660110272
"85" "AUT" "Austria" 1997 0.2 NA "H" "Europe & Central Asia" NA NA NA NA NA 1.04643398189713 2668974816.3705 58.4099998474121 5.15000009536743 0.113316608322994 0.821743668714141 -0.336146843405769 1.26699553666487 NA 26.2136574642218 74.8676902155828
"86" "AUT" "Austria" 2000 0.2 NA "H" "Europe & Central Asia" 5.58880996704102 19.6978 45.41346 25.00969 9.20371437 0.98031858008593 8501013451.2622 58.6800003051758 4.69000005722046 0.240466652446524 0.941656371726022 -0.220175991539749 1.36404091396396 NA 25.92697094208 85.3604956179232
"87" "AUT" "Austria" 2003 0.3 NA "H" "Europe & Central Asia" 5.36183023452759 19.72309 48.93912 23.5198 9.5472393 0.913640318789259 6195021861.4636 59.1500015258789 4.78000020980835 0.487133894826838 1.178734238023 0.0166746410827647 1.30755257860011 NA 24.4087464611563 86.3873824162825
"88" "AUT" "Austria" 2004 0.1 NA "H" "Europe & Central Asia" 5.30243015289307 18.95076 47.2796 26.12133 9.70939827 0.893480466242935 3183649649.5378 57.2599983215332 5.82999992370605 0.620413127334181 1.30971473571801 0.146033119948255 1.73971884960345 NA 24.0610268875048 90.7923456929297
"89" "AUT" "Austria" 2005 0.2 NA "H" "Europe & Central Asia" 5.24937009811401 18.99533 45.93728 27.28277 9.62702942 0.850142574026263 81096089418.116 58.560001373291 5.63000011444092 0.681267248299787 1.36587373361459 0.204609524563365 2.53779415754438 NA 23.825245637086 94.0338056833054
"90" "AUT" "Austria" 2006 0.1 NA "H" "Europe & Central Asia" 5.22652006149292 18.56855 46.57931 27.16193 9.5311327 0.785813244459197 10500457158.3387 59.0800018310547 5.23999977111816 0.494797775098466 1.17473154926458 0.0158696802034512 1.89216106882701 NA 23.6103275858496 98.0883112053436
"91" "AUT" "Austria" 2007 0.4 NA "H" "Europe & Central Asia" 5.14690017700195 18.03007 46.28443 27.75351 9.53209686 0.90045717278703 68865787583.4395 59.939998626709 4.8600001335144 0.324146535285463 1.00429018248659 -0.16052793407859 2.22117586707647 NA 24.5843049022429 100.733254061926
"92" "AUT" "Austria" 2008 0.5 NA "H" "Europe & Central Asia" 5.26395988464355 17.83971 46.27748 27.19456 9.72564602 0.870705123070585 6301143681.98324 60.1699981689453 4.13000011444092 0.313041437661508 0.98858677639898 -0.173990969023818 1.95632228093217 NA 24.4674607405705 102.073682731706
"93" "AUT" "Austria" 2009 0.7 NA "H" "Europe & Central Asia" 5.73024988174438 17.42743 46.7337 26.196 10.22582531 0.833379564692924 14300064389.0077 60.439998626709 5.30000019073486 0.261953189906348 0.932950941943189 -0.227452142237554 1.88926417785875 NA 22.7753209387926 87.0622309742796
"94" "AUT" "Austria" 2010 0.5 18.9 "H" "Europe & Central Asia" 5.70047998428345 17.13281 44.35989 27.71448 10.22101879 0.821232711530621 -22007325156.2772 60.4000015258789 4.82000017166138 0.240394299500766 0.909284540429824 -0.253173145767403 0.873054962177932 NA 22.6078471185073 99.0197962369563
"95" "AUT" "Austria" 2011 0.4 19.2 "H" "Europe & Central Asia" 5.59226989746094 17.09498 45.36195 26.85606 10.02613258 0.790897558452031 22983942931.9265 60.4900016784668 4.55999994277954 0.337080841831645 1.00150942177741 -0.158921841854284 1.83341024455663 NA 24.1404744727559 105.102788629725
"96" "AUT" "Austria" 2012 0.6 18.5 "H" "Europe & Central Asia" 5.48040008544922 15.49043 41.21692 33.30418 10.19915581 0.778464250647036 5218620112.78237 60.7599983215332 4.86999988555908 0.45593747231891 0.381293051594331 0.511947895650249 2.05423568508493 NA 23.9771068871648 105.152177427838
